Number,Name,Type,Level,Country
425470,VISA,CREDIT,,🇧🇷BRAZIL
425823,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
439014,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439016,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
439017,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
439018,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
439019,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439020,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439021,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439022,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439027,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
439094,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439095,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
439138,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439139,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439140,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
439142,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
439144,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439177,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439252,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
439253,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
439254,VISA,CREDIT,,🇧🇷BRAZIL
439267,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
439276,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439354,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439388,VISA,CREDIT,,🇧🇷BRAZIL
439389,VISA,CREDIT,,🇧🇷BRAZIL
439478,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
439479,VISA,CREDIT,,🇧🇷BRAZIL
439480,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439481,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
440132,VISA,CREDIT,,🇧🇷BRAZIL
440679,VISA,CREDIT,,🇧🇷BRAZIL
440693,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
440694,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
440695,VISA,CREDIT,,🇧🇷BRAZIL
440873,VISA,CREDIT,,🇧🇷BRAZIL
441013,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
441030,VISA,CREDIT,,🇧🇷BRAZIL
441035,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
441036,VISA,DEBIT,CORPORATE T&E,🇧🇷BRAZIL
441037,VISA,DEBIT,,🇧🇷BRAZIL
441038,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
441039,VISA,DEBIT,,🇧🇷BRAZIL
441045,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
441061,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
441062,VISA,CREDIT,,🇧🇷BRAZIL
441064,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
441065,VISA,CREDIT,,🇧🇷BRAZIL
441066,VISA,CREDIT,,🇧🇷BRAZIL
441067,VISA,CREDIT,,🇧🇷BRAZIL
441102,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
438001,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438002,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438003,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438004,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438005,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438006,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438007,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438008,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438009,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438010,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438011,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438012,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438013,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438014,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438015,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438016,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438017,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438018,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438019,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438020,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438021,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438022,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438023,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438024,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438025,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438026,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438027,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438028,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438029,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438030,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438031,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438032,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438033,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438034,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438035,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438036,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438037,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438038,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438039,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438056,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
438672,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
438900,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
438901,VISA,CREDIT,CORPORATE T,🇧🇷BRAZIL
438902,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
438903,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
438904,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
438905,VISA,CREDIT,CORPORATE T,🇧🇷BRAZIL
438909,VISA,CREDIT,,🇧🇷BRAZIL
438935,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
439013,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
432678,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
432728,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
432729,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
432942,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
432943,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
432944,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
432989,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
433000,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
433023,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
433024,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
433052,VISA,CREDIT,,🇧🇷BRAZIL
433068,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
433086,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
433178,VISA,CREDIT,,🇧🇷BRAZIL
433262,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
433263,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
433470,VISA,CREDIT,,🇧🇷BRAZIL
433471,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
433472,VISA,CREDIT,,🇧🇷BRAZIL
433473,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
433474,VISA,CREDIT,,🇧🇷BRAZIL
433487,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
433589,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
433873,VISA,DEBIT,,🇧🇷BRAZIL
433953,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
434101,VISA,CREDIT,,🇧🇷BRAZIL
434389,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
434452,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
434505,VISA,CREDIT,,🇧🇷BRAZIL
434506,VISA,CREDIT,,🇧🇷BRAZIL
434507,VISA,CREDIT,,🇧🇷BRAZIL
434508,VISA,CREDIT,,🇧🇷BRAZIL
434509,VISA,CREDIT,,🇧🇷BRAZIL
434513,VISA,CREDIT,,🇧🇷BRAZIL
434521,VISA,CREDIT,,🇧🇷BRAZIL
434522,VISA,CREDIT,,🇧🇷BRAZIL
434523,VISA,CREDIT,,🇧🇷BRAZIL
434525,VISA,CREDIT,,🇧🇷BRAZIL
434546,VISA,CREDIT,,🇧🇷BRAZIL
434589,VISA,CREDIT,,🇧🇷BRAZIL
434639,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
434937,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
434939,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
434949,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
434995,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
435002,VISA,CREDIT,,🇧🇷BRAZIL
435035,VISA,CREDIT,,🇧🇷BRAZIL
435778,VISA,CREDIT,,🇧🇷BRAZIL
435779,VISA,CREDIT,,🇧🇷BRAZIL
438000,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
450325,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
450415,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
450419,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
450577,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
450583,VISA,CREDIT,,🇧🇷BRAZIL
450599,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
450857,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
450985,VISA,CREDIT,,🇧🇷BRAZIL
451135,VISA,CREDIT,,🇧🇷BRAZIL
451139,VISA,CREDIT,,🇧🇷BRAZIL
451142,VISA,CREDIT,,🇧🇷BRAZIL
451143,VISA,CREDIT,,🇧🇷BRAZIL
451144,VISA,CREDIT,,🇧🇷BRAZIL
451146,VISA,CREDIT,,🇧🇷BRAZIL
451213,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
451251,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
451296,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
451300,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
451301,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
451302,VISA,CREDIT,,🇧🇷BRAZIL
451327,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
451330,VISA,CREDIT,,🇧🇷BRAZIL
451342,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
451343,VISA,CREDIT,,🇧🇷BRAZIL
451345,VISA,CREDIT,,🇧🇷BRAZIL
451355,VISA,CREDIT,,🇧🇷BRAZIL
451356,VISA,CREDIT,,🇧🇷BRAZIL
451363,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
451365,VISA,CREDIT,,🇧🇷BRAZIL
451382,VISA,CREDIT,,🇧🇷BRAZIL
451412,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
451416,VISA,CREDIT,,🇧🇷BRAZIL
451476,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
451717,VISA,CREDIT,,🇧🇷BRAZIL
451718,VISA,CREDIT,,🇧🇷BRAZIL
451719,VISA,CREDIT,,🇧🇷BRAZIL
451736,VISA,CREDIT,,🇧🇷BRAZIL
451799,VISA,CREDIT,,🇧🇷BRAZIL
451999,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
452204,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452205,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452407,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
452991,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452992,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452993,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452994,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
452995,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
453207,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
453211,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
453226,VISA,CREDIT,,🇧🇷BRAZIL
421591,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421644,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421749,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421823,VISA,CREDIT,CORPORATE T,🇧🇷BRAZIL
421824,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
421833,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421843,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421844,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421845,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
421846,VISA,CREDIT,,🇧🇷BRAZIL
421847,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
421848,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421851,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421862,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
421957,VISA,CREDIT,,🇧🇷BRAZIL
421958,VISA,CREDIT,,🇧🇷BRAZIL
421959,VISA,CREDIT,,🇧🇷BRAZIL
421960,VISA,CREDIT,,🇧🇷BRAZIL
421961,VISA,CREDIT,,🇧🇷BRAZIL
421962,VISA,CREDIT,,🇧🇷BRAZIL
421963,VISA,CREDIT,,🇧🇷BRAZIL
421964,VISA,CREDIT,,🇧🇷BRAZIL
421965,VISA,CREDIT,,🇧🇷BRAZIL
422003,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
422004,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422005,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422006,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422007,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
422008,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
422011,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422012,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422013,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
422022,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422023,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422024,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422025,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422037,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
422048,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
422053,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422061,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
422086,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422087,VISA,CREDIT,,🇧🇷BRAZIL
422100,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422101,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422102,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422103,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
422144,VISA,CREDIT,,🇧🇷BRAZIL
422145,VISA,CREDIT,,🇧🇷BRAZIL
422146,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
422163,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529518,MASTERCARD,CREDIT,,🇧🇷BRAZIL
529592,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
409874,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529594,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
409875,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
529781,MASTERCARD,DEBIT,,🇧🇷BRAZIL
409921,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529859,MASTERCARD,CREDIT,,🇧🇷BRAZIL
409922,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
529861,MASTERCARD,DEBIT,,🇧🇷BRAZIL
409923,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529867,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410001,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529869,MASTERCARD,DEBIT,,🇧🇷BRAZIL
410002,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529940,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410003,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
530032,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410004,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
530033,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410055,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
530034,MASTERCARD,CREDIT,,🇧🇷BRAZIL
530038,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410127,VISA,CREDIT,,🇧🇷BRAZIL
530073,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
410163,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
530148,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
410238,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
530228,MASTERCARD,DEBIT,,🇧🇷BRAZIL
410239,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
530295,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
410301,VISA,CREDIT,,🇧🇷BRAZIL
530369,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410390,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
530434,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410391,VISA,CREDIT,,🇧🇷BRAZIL
530452,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410392,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
530454,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410393,VISA,CREDIT,,🇧🇷BRAZIL
530599,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410396,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
530612,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410424,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
530632,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410425,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
530771,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
410714,VISA,CREDIT,,🇧🇷BRAZIL
530780,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410715,VISA,CREDIT,,🇧🇷BRAZIL
530783,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410716,VISA,CREDIT,,🇧🇷BRAZIL
530851,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
410717,VISA,CREDIT,,🇧🇷BRAZIL
530994,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410749,VISA,CREDIT,,🇧🇷BRAZIL
530996,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410804,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
530997,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410861,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
530998,MASTERCARD,CREDIT,,🇧🇷BRAZIL
410863,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
531083,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411049,VISA,DEBIT,PREPAID,🇧🇷BRAZIL
531084,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411050,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
531087,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
411060,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
531243,MASTERCARD,DEBIT,,🇧🇷BRAZIL
531249,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
531304,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
411085,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
531339,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
531352,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411183,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
531354,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411184,VISA,CREDIT,,🇧🇷BRAZIL
531377,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
411195,VISA,CREDIT,,🇧🇷BRAZIL
531381,MASTERCARD,DEBIT,,🇧🇷BRAZIL
411196,VISA,CREDIT,,🇧🇷BRAZIL
531391,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411766,VISA,CREDIT,,🇧🇷BRAZIL
531393,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411767,VISA,CREDIT,,🇧🇷BRAZIL
531394,MASTERCARD,DEBIT,,🇧🇷BRAZIL
411801,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
531395,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411802,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
531455,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411804,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
531457,MASTERCARD,CREDIT,,🇧🇷BRAZIL
411809,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
411833,VISA,DEBIT,BUSINESS,🇧🇷BRAZIL
411834,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
411838,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
411854,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
411860,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
411861,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
527648,MASTERCARD,DEBIT,,🇧🇷BRAZIL
527660,MASTERCARD,DEBIT,,🇧🇷BRAZIL
527680,MASTERCARD,DEBIT,,🇧🇷BRAZIL
445497,VISA,CREDIT,,🇧🇷BRAZIL
527789,MASTERCARD,CREDIT,,🇧🇷BRAZIL
527887,MASTERCARD,CREDIT,,🇧🇷BRAZIL
445498,VISA,CREDIT,,🇧🇷BRAZIL
445993,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
527889,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446114,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
527897,MASTERCARD,CREDIT,,🇧🇷BRAZIL
528052,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446122,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528075,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446123,VISA,CREDIT,,🇧🇷BRAZIL
528076,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
446125,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528077,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446193,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
528078,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446194,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
528084,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446305,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528091,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446398,VISA,DEBIT,,🇧🇷BRAZIL
528160,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446399,VISA,CREDIT,,🇧🇷BRAZIL
528196,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446690,VISA,CREDIT,,🇧🇷BRAZIL
528205,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446864,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528273,MASTERCARD,DEBIT,,🇧🇷BRAZIL
446865,VISA,CREDIT,,🇧🇷BRAZIL
528282,MASTERCARD,DEBIT,,🇧🇷BRAZIL
446968,VISA,DEBIT,,🇧🇷BRAZIL
528392,MASTERCARD,DEBIT,STANDARD,🇧🇷BRAZIL
446988,VISA,CREDIT,,🇧🇷BRAZIL
528400,MASTERCARD,CREDIT,,🇧🇷BRAZIL
446993,VISA,DEBIT,,🇧🇷BRAZIL
528537,MASTERCARD,CREDIT,,🇧🇷BRAZIL
447247,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
528590,MASTERCARD,DEBIT,,🇧🇷BRAZIL
447248,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528635,MASTERCARD,CREDIT,,🇧🇷BRAZIL
447274,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528743,MASTERCARD,CREDIT,,🇧🇷BRAZIL
447393,VISA,CREDIT,,🇧🇷BRAZIL
528802,MASTERCARD,DEBIT,,🇧🇷BRAZIL
447394,VISA,DEBIT,,🇧🇷BRAZIL
528822,MASTERCARD,DEBIT,,🇧🇷BRAZIL
447395,VISA,CREDIT,,🇧🇷BRAZIL
528826,MASTERCARD,CREDIT,,🇧🇷BRAZIL
447396,VISA,CREDIT,,🇧🇷BRAZIL
528827,MASTERCARD,DEBIT,,🇧🇷BRAZIL
447397,VISA,CREDIT,,🇧🇷BRAZIL
528841,MASTERCARD,DEBIT,,🇧🇷BRAZIL
447398,VISA,DEBIT,,🇧🇷BRAZIL
528860,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448152,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
528941,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
448188,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
448190,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
448443,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
529053,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448446,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
448543,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
529068,MASTERCARD,CREDIT,,🇧🇷BRAZIL
448549,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
529077,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448556,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
529133,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448558,VISA,CREDIT,PURCHASING,🇧🇷BRAZIL
529203,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448733,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529205,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448768,VISA,CREDIT,,🇧🇷BRAZIL
529207,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448798,VISA,DEBIT,PREPAID,🇧🇷BRAZIL
529235,MASTERCARD,DEBIT,,🇧🇷BRAZIL
448799,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529256,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449137,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
529266,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449138,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
529268,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449745,VISA,CREDIT,,🇧🇷BRAZIL
529285,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449771,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529309,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
449772,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
529323,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449773,VISA,CREDIT,,🇧🇷BRAZIL
529416,MASTERCARD,CREDIT,,🇧🇷BRAZIL
449774,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
